Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDZ59,6.630000000000001,2,0.18212836300000002,165.65,OUT019,2,0,0,665.8,28,1,1.5315372008617043,4
FDB57,20.25,2,0.01871404,223.4772,OUT027,1,2,3,7116.0704,28,1,0.9178236769044354,5
DRP35,18.849999999999998,0,0.159096908,129.3336,OUT019,2,0,0,127.8336,28,0,1.614810590319744,4
FDZ59,6.63,2,0.103935018,166.85,OUT013,0,2,1,5326.4,26,1,0.8740008635515537,1
FDU58,6.61,2,0.029129907000000003,188.4898,OUT018,1,2,2,4677.245,4,1,1.0411841823407215,3
FDL09,19.6,2,0.128011859,166.8816,OUT035,2,1,1,1845.5976,9,1,0.8745633893987846,6
FDY38,13.6,2,0.11985054099999999,234.53,OUT017,2,1,1,6524.84,6,1,0.9275067624108317,2
FDI46,9.5,0,0.073985248,252.5724,OUT027,1,2,3,3271.7412,28,1,0.9949026870212578,5
FDL03,19.25,2,0.027233781000000002,197.511,OUT017,2,1,1,982.055,6,1,1.0427686421420135,2
DRC25,5.73,0,0.079440262,86.7882,OUT019,2,0,0,85.8882,28,0,1.6775683330203741,4
FDU60,20.0,2,0.060022526,168.7132,OUT045,2,1,1,6426.3016,11,1,1.039497587227088,7
FDP25,15.200000000000001,0,0.02110482,217.0824,OUT027,1,2,3,6769.8544,28,1,0.8704928615470636,5
FDO57,20.75,0,0.18195852399999998,161.0578,OUT010,2,2,0,481.3734,15,1,1.464116667568698,0
FDQ09,7.235,0,0.058222587,114.8834,OUT049,1,0,1,3340.3186,14,1,1.0294303572595829,9
NCY05,13.5,1,0.054723717000000005,36.6874,OUT027,1,2,3,1058.622,28,2,0.9174949075638257,5
FDA20,6.78,0,0.066724663,187.72400000000002,OUT049,1,0,1,1491.392,14,1,1.0006230400140979,9
FDF16,7.3,0,0.144167934,146.3076,OUT010,2,2,0,886.8456,15,1,1.4641166688007208,0
NCG07,12.3,1,0.052458358,188.753,OUT013,0,2,1,3795.06,26,2,0.921522404302732,1
FDR46,16.85,0,0.139985583,145.276,OUT018,1,2,2,2490.092,4,1,0.9630054022427782,3
FDP22,14.65,2,0.09928629800000001,49.8666,OUT049,1,0,1,563.9326,14,1,1.1426276108704254,9
FDL45,15.6,0,0.037680711,123.7704,OUT035,2,1,1,3129.26,9,1,0.8745633935471945,6
NCF42,17.35,1,0.16806490899999998,176.2712,OUT018,1,2,2,1230.3984,4,2,0.8782920672156089,3
FDD04,16.0,0,0.090111173,141.3154,OUT049,1,0,1,3261.7542,14,1,1.029169763966384,9
FDC45,17.0,0,0.136286138,170.9106,OUT018,1,2,2,1197.7742,4,1,1.0324471230236454,3
FDI40,11.5,2,0.125857678,100.5358,OUT045,2,1,1,2111.2518,11,1,0.9241603476422593,7
FDQ11,5.695,2,0.067700925,256.5988,OUT046,2,0,1,2055.9904,16,1,1.0247665681767941,8
DRM48,15.2,0,0.112896669,36.0848,OUT046,2,0,1,1193.1136,16,0,0.9296326013753914,8
FDS12,9.1,0,0.173973652,126.5362,OUT013,0,2,1,1761.7068,26,1,0.8740008629563806,1
FDR46,16.85,0,0.1453632375,146.076,OUT017,2,1,1,2636.5679999999998,6,1,1.0,2
NCO02,11.15,1,0.073516952,65.9142,OUT045,2,1,1,790.9704,11,2,1.0298611586156583,7
FDQ52,17.0,0,0.119285634,247.4434,OUT013,0,2,1,2980.1208,26,1,0.928858984039323,1
FDY28,7.47,2,0.153011599,215.2218,OUT017,2,1,1,3419.5488,6,1,1.2965369463500542,2
FDE32,20.7,0,0.04875891,37.3506,OUT046,2,0,1,834.9132,16,1,0.9990697517312771,8
FDJ58,15.6,2,0.10527616199999999,173.2764,OUT035,2,1,1,3779.0808,9,1,0.874563388652877,6
FDJ27,17.7,2,0.122123201,100.7674,OUT045,2,1,1,814.9392,11,1,1.001095891326151,7
NCM18,13.0,1,0.082970667,60.0194,OUT049,1,0,1,1114.5492,14,2,0.8760887590792322,9
FDA02,14.0,2,0.029782937000000002,146.3786,OUT045,2,1,1,866.8716,11,1,0.8765027549093434,7
FDT26,18.85,2,0.067953506,119.044,OUT046,2,0,1,2396.88,16,1,0.9990697460825616,8
DRD60,15.7,0,0.03722507,182.4634,OUT035,2,1,1,1999.3974,9,0,0.9221155212812935,6
NCR18,15.85,1,0.020487625,44.0112,OUT046,2,0,1,468.7232,16,2,0.9990697492175287,8
FDO27,6.175,2,0.179077475,94.3752,OUT046,2,0,1,1342.2528,16,1,0.9587647883676912,8
FDP25,15.200000000000001,0,0.037131628,216.4824,OUT019,2,0,0,218.3824,28,1,1.531537208638646,4
FDQ51,16.0,2,0.017547958,48.3718,OUT035,2,1,1,614.5334,9,1,1.1726368052631717,6
NCH07,13.15,1,0.093191195,158.1604,OUT017,2,1,1,1426.1436,6,2,0.8796766178420186,2
FDP44,16.5,2,0.079875237,102.7332,OUT045,2,1,1,1537.9979999999998,11,1,0.9315179235936921,7
NCP55,14.65,1,0.01125332,57.0614,OUT017,2,1,1,939.4438,6,2,1.1482050131594963,2
FDO09,13.5,2,0.125170423,261.491,OUT013,0,2,1,3418.883,26,1,1.0320655388112496,1
FDP38,10.1,0,0.032152004,50.6008,OUT049,1,0,1,404.8064,14,1,0.8760887616117681,9
FDI48,11.85,2,0.056033565,51.4666,OUT017,2,1,1,974.0654,6,1,1.0333845284488357,2
FDS58,9.285,2,0.021049215,161.0578,OUT045,2,1,1,2406.867,11,1,1.0296783443720108,7
FDJ55,12.8,2,0.023526504,223.5404,OUT035,2,1,1,5626.01,9,1,0.9294568251260458,6
NCF06,6.235,1,0.020229757,260.8962,OUT049,1,0,1,5956.9126,14,2,0.9310779225798821,9
FDF41,12.15,0,0.131445848,246.84599999999998,OUT045,2,1,1,6404.996,11,1,0.8765027630276885,7
NCL05,19.599999999999998,1,0.083862625,44.077,OUT019,2,0,0,216.385,28,2,2.032027390830912,4
FDT24,12.35,2,0.18614827,78.2328,OUT049,1,0,1,1158.492,14,1,1.172767522646137,9
FDK08,9.195,2,0.20471303600000001,101.0016,OUT010,2,2,0,202.4032,15,1,1.6053341604650944,0
FDU55,16.2,0,0.036057562,260.3278,OUT018,1,2,2,2342.9502,4,1,1.0031395299099974,3
NCY18,7.285,1,0.031327838999999996,174.6054,OUT017,2,1,1,2976.7918,6,2,0.9348909772526763,2
FDS11,7.05,2,0.055558509000000006,224.7088,OUT046,2,0,1,3131.9232,16,1,0.9222899219997795,8
FDC28,7.905,0,0.0477043829,109.9254,OUT019,2,0,0,108.5254,28,1,1.0,4
FDR59,14.5,2,0.06386355099999999,262.3594,OUT046,2,0,1,4448.2098,16,1,0.9296326042264941,8
DRE15,13.35,0,0.016765330000000002,75.7012,OUT017,2,1,1,1442.1228,6,0,1.0,2
FDP19,11.5,0,0.1480770922222222,128.4652,OUT049,1,0,1,2841.6344,14,1,1.0,9
DRN47,12.1,0,0.016852909,180.666,OUT049,1,0,1,2876.256,14,0,0.9602554050440761,9
FDJ34,11.8,2,0.094037241,124.5704,OUT018,1,2,2,1001.3632,4,1,1.0031395313580285,3
FDX21,7.05,0,0.085312137,107.4912,OUT018,1,2,2,982.7208,4,1,0.8782920719768255,3
FDI57,19.849999999999998,0,0.053764023,195.7768,OUT027,1,2,3,3547.3824,28,1,0.9942317123798771,5
NCI42,18.75,1,0.010365546,207.0954,OUT046,2,0,1,3125.9309999999996,16,2,0.9222899556342433,8
FDL03,19.25,2,0.027135522000000002,196.31099999999998,OUT045,2,1,1,3142.5759999999996,11,1,1.039006351330898,7
FDX37,16.2,0,0.06080283544444444,100.57,OUT013,0,2,1,1398.18,26,1,1.0,1
FDW57,8.31,2,0.11614859599999999,176.0028,OUT018,1,2,2,4427.57,4,1,1.146292848434511,3
FDX14,13.1,0,0.075363922,73.8354,OUT017,2,1,1,1956.1204,6,1,0.9275067674837832,2
FDD09,13.5,0,0.021496402999999997,180.5976,OUT046,2,0,1,3078.6592,16,1,1.036618400746147,8
FDM09,11.15,2,0.085931544,169.679,OUT046,2,0,1,1018.674,16,1,0.8747287919944005,8
NCW54,7.5,1,0.09680600800000001,56.2588,OUT018,1,2,2,687.1056,4,2,1.1702326932022429,3
DRL11,10.5,0,0.04778563,156.5946,OUT027,1,2,3,3787.0704,28,0,0.9251308078651808,5
FDJ58,15.6,2,0.105725004,169.9764,OUT018,1,2,2,2748.4224,4,1,0.8782920654305291,3
FDX21,7.049999999999999,0,0.148764535,111.1912,OUT019,2,0,0,109.1912,28,1,1.531537202986944,4
FDA20,6.78,0,0.066997921,186.524,OUT017,2,1,1,2609.936,6,1,1.0047208988623046,2
FDL34,16.0,0,0.040938155,141.1496,OUT035,2,1,1,4516.7872,9,1,0.9988808230324214,6
FDL38,13.799999999999999,2,0.014661762,89.1172,OUT027,1,2,3,2319.6472,28,1,0.8704928708878584,5
DRL11,10.5,0,0.048213766,159.6946,OUT018,1,2,2,3629.2758,4,0,0.9334195298838329,3
FDO40,17.1,0,0.032761024,148.8392,OUT018,1,2,2,2087.9488,4,1,0.9334195376084056,3
DRZ24,7.535,0,0.06895387800000001,121.64399999999999,OUT045,2,1,1,1557.9720000000002,11,0,1.0,7
FDM52,15.1,0,0.025988507999999997,146.6076,OUT035,2,1,1,2364.9216,9,1,0.9993290438325839,6
FDM52,15.1,0,0.026140452,149.0076,OUT017,2,1,1,4138.6128,6,1,1.0051717052210754,2
FDV49,10.0,0,0.025932407999999997,264.7226,OUT018,1,2,2,3171.8712,4,1,0.9260469423517111,3
FDF47,20.85,0,0.09817040199999999,224.0746,OUT017,2,1,1,2243.746,6,1,1.0047208933925837,2
FDF56,16.7,2,0.119439636,182.1976,OUT035,2,1,1,724.3904,9,1,0.874563387597455,6
FDW12,8.315,2,0.059540542,143.6444,OUT010,2,2,0,145.1444,15,1,1.6050904897919775,0
FDY09,15.599999999999998,0,0.044122209,173.8054,OUT019,2,0,0,175.1054,28,1,1.6786733997224301,4
FDY55,16.75,0,0.08130482900000001,258.4988,OUT035,2,1,1,4111.9808,9,1,1.496650350001587,6
FDU36,6.1499999999999995,0,0.081014461,98.8384,OUT019,2,0,0,492.69199999999995,28,1,1.7981908279827201,4
NCR06,12.5,1,0.006775666999999999,42.9112,OUT049,1,0,1,1022.6688,14,2,1.0006230203413278,9
FDW24,6.8,0,0.03749705,49.9034,OUT046,2,0,1,194.4136,16,1,0.8747287932035623,8
FDF16,7.3,0,0.086060695,149.8076,OUT013,0,2,1,2808.3444,26,1,0.8740008584577126,1
NCR18,15.85,1,0.020519478,42.5112,OUT049,1,0,1,852.2239999999999,14,2,1.0006230463284347,9
DRD01,12.1,2,0.061163967,56.5614,OUT035,2,1,1,828.921,9,0,0.9221155152074716,6
FDS15,9.195,2,0.07821891,107.6596,OUT045,2,1,1,323.5788,11,1,0.8765027682409491,7
FDT19,7.59,2,0.14492016,174.708,OUT013,0,2,1,2942.836,26,1,0.9583002976224042,1
FDE59,12.15,0,0.062235982999999995,34.5532,OUT013,0,2,1,359.532,26,1,0.9288589815405834,1
FDE04,19.75,2,0.030166923999999998,179.766,OUT010,2,2,0,719.064,15,1,1.7352530569209788,0
NCV17,18.85,1,0.016104504,130.2626,OUT035,2,1,1,2360.9268,9,2,1.1417568760513044,6
FDC17,12.15,0,0.01544786,211.2928,OUT013,0,2,1,2735.1064,26,1,0.9215224020519133,1
FDI45,13.1,0,0.037574137,174.2054,OUT035,2,1,1,3677.2134,9,1,0.9221155178957604,6
FDZ33,10.195,0,0.106876976,146.7076,OUT027,1,2,3,3842.9976,28,1,1.019804100661673,5
FDJ56,8.985,0,0.32111501,100.77,OUT019,2,0,0,199.74,28,1,1.6148105868479248,4
FDN25,7.895,2,0.061124625999999994,58.5588,OUT013,0,2,1,171.7764,26,1,0.9215224054360962,1
FDC10,9.799999999999999,2,0.127599399,118.9098,OUT019,2,0,0,120.5098,28,1,1.531537206213082,4
FDQ22,16.75,0,0.029785889,38.9822,OUT049,1,0,1,628.5152,14,1,1.0006230191511003,9
NCR54,16.35,1,0.08813219655555556,198.21099999999998,OUT035,2,1,1,2946.165,9,2,1.0,6
DRK11,8.21,0,0.010762387,149.5392,OUT035,2,1,1,1789.6704,9,0,1.0312256859193014,6
DRI37,15.85,0,0.108206497,58.3904,OUT017,2,1,1,468.7232,6,0,0.9348909872689807,2
FDX37,16.2,0,0.063127333,100.47,OUT049,1,0,1,1597.92,14,1,1.0382300848071377,9
FDF05,17.5,0,0.02687089,264.491,OUT046,2,0,1,3681.8740000000003,16,1,0.9222899104669331,8
FDW36,11.150000000000002,0,0.099681705,107.4622,OUT019,2,0,0,317.5866,28,1,1.6148105884346027,4
FDI04,13.65,2,0.072898645,198.1426,OUT035,2,1,1,1977.4260000000002,9,1,0.8745633850095129,6
FDB04,11.35,2,0.06335453099999999,88.9856,OUT045,2,1,1,1230.3984,11,1,0.8765027701434911,7
FDU38,10.8,0,0.082534287,191.1504,OUT035,2,1,1,4410.2592,9,1,0.8745633903103879,6
FDY28,7.47,2,0.152024355,211.8218,OUT013,0,2,1,1496.0526,26,1,1.2881715784339762,1
FDP20,19.85,0,0.045669235999999995,126.402,OUT046,2,0,1,1012.0160000000001,16,1,0.9990697442988664,8
FDC29,8.39,2,0.024342577999999997,113.6176,OUT017,2,1,1,2862.94,6,1,1.004720903935121,2
FDR45,10.8,0,0.028988287999999997,239.2222,OUT049,1,0,1,6692.6216,14,1,1.0377507293432677,9
NCC42,15.0,1,0.044908404000000006,140.2838,OUT046,2,0,1,1404.838,16,2,0.9296326005970779,8
NCF42,17.35,1,0.168329848,176.7712,OUT017,2,1,1,2812.3392,6,2,0.8796766145514008,2
FDZ45,14.1,0,0.111936685,198.8084,OUT010,2,2,0,992.0419999999999,15,1,1.603719295360805,0
FDB23,19.2,2,0.005620213000000001,226.6062,OUT017,2,1,1,5191.2426,6,1,0.9641879842780869,2
FDC41,15.6,0,0.117095014,78.067,OUT049,1,0,1,1148.505,14,1,0.8760887630238815,9
FDA10,20.349999999999998,0,0.248301532,124.1072,OUT019,2,0,0,245.0144,28,1,1.8062465731629334,4
NCM26,20.5,1,0.023274107000000002,154.134,OUT017,2,1,1,2909.546,6,2,1.033887735103727,2
FDZ58,17.849999999999998,0,0.091354948,122.3072,OUT019,2,0,0,122.5072,28,1,1.614810584974269,4
FDW35,10.6,0,0.011087128,41.4454,OUT035,2,1,1,1468.089,9,1,0.9221155640882557,6
FDX32,15.1,2,0.099839365,143.3786,OUT035,2,1,1,1733.7432,9,1,1.0245728027098613,6
FDK40,7.035,0,0.021938403999999998,264.691,OUT018,1,2,2,5785.802,4,1,1.2894263455392732,3
FDD04,16.0,0,0.090480206,142.4154,OUT017,2,1,1,1985.4156,6,1,1.0333845310464418,2
FDP28,13.65,2,0.080640478,262.6936,OUT046,2,0,1,4175.8976,16,1,0.9296326037027035,8
NCL42,18.85,1,0.040338009,246.7144,OUT013,0,2,1,6615.3888,26,2,0.9986862690844157,1
DRB13,6.115,2,0.007043008000000001,190.35299999999998,OUT035,2,1,1,569.259,9,0,1.0359439302092919,6
FDC33,8.96,2,0.069219165,196.5768,OUT018,1,2,2,2759.0752,4,1,1.1285319731078336,3
FDO58,19.6,0,0.039569689,165.9526,OUT035,2,1,1,2631.2416,9,1,0.922115524207829,6
FDE34,9.195,0,0.18058808199999998,182.2634,OUT010,2,2,0,363.5268,15,1,1.7289048846398534,0
NCE19,8.97,1,0.09301462,52.7956,OUT046,2,0,1,1037.3164,16,2,0.8747287888854072,8
NCJ18,12.35,1,0.274405193,117.1124,OUT010,2,2,0,355.5372,15,2,1.4641166676916535,0
FDF52,9.3,0,0.06688712299999999,183.9292,OUT049,1,0,1,3283.7256,14,1,0.9605895878860526,9
FDY04,17.7,2,0.042468412999999997,162.421,OUT035,2,1,1,1468.089,9,1,0.9221155210521932,6
DRF49,7.27,0,0.071188446,111.9518,OUT049,1,0,1,1138.518,14,0,0.9237238323355987,9
FDX27,20.7,2,0.191008614,92.8436,OUT010,2,2,0,189.0872,15,1,1.7352152446774054,0
FDV28,16.1,2,0.15959547300000002,32.8558,OUT013,0,2,1,339.55800000000005,26,1,1.0601358450770937,1
FDE33,19.349999999999998,2,0.08690553599999999,78.8644,OUT019,2,0,0,314.2576,28,1,1.531537191852053,4
FDQ37,20.75,0,0.08918638699999999,193.3478,OUT013,0,2,1,6006.1818,26,1,0.8740008680800095,1
NCG30,20.2,1,0.11232121800000001,123.6046,OUT046,2,0,1,2988.1104,16,2,0.9222899192177385,8
NCH29,5.51,1,0.034668802,98.5726,OUT017,2,1,1,1761.7068,6,2,1.0338877113088276,2
FDV20,20.2,2,0.062351684100000006,129.0678,OUT017,2,1,1,3560.6984,6,1,1.0,2
FDG57,14.7,0,0.072592873,48.5034,OUT018,1,2,2,874.8612,4,1,0.9334195368662459,3
FDU60,20.0,2,0.059889718,168.5132,OUT035,2,1,1,2874.9244,9,1,1.0371975574755168,6
NCH30,17.1,1,0.11240211800000001,112.986,OUT010,2,2,0,113.186,15,2,1.6050904937038093,0
NCM29,11.5,1,0.029529474,132.6626,OUT010,2,2,0,262.3252,15,2,1.556014389335002,0
FDB12,11.15,2,0.10573663800000001,104.4648,OUT018,1,2,2,2181.1608,4,1,1.0031395392788371,3
FDD53,16.2,0,0.044291251,43.3454,OUT049,1,0,1,503.3448,14,1,0.9599921637027856,9
FDI44,16.1,0,0.100388706,76.0328,OUT049,1,0,1,1853.5872,14,1,1.0006230413975281,9
FDW56,7.68,0,0.070556945,191.2162,OUT027,1,2,3,7504.2318,28,1,0.870492884850473,5
FDA01,15.0,2,0.054599767,59.4904,OUT018,1,2,2,644.4944,4,1,0.9334195295684541,3
FDG47,12.8,0,0.069560905,263.0252,OUT013,0,2,1,2885.5772,26,1,0.8740008615531079,1
FDT40,5.985,0,0.09322491366666667,125.2678,OUT035,2,1,1,1017.3424,9,1,1.0,6
FDU20,19.35,2,0.021453492999999997,120.3098,OUT035,2,1,1,2530.7058,9,1,0.8745633800978432,6
NCP41,16.6,1,0.016276741,109.8596,OUT018,1,2,2,1617.894,4,2,0.8782920490290853,3
FDW36,11.150000000000002,0,0.056656942,106.2622,OUT027,1,2,3,2328.9684,28,1,0.9178236853986914,5
FDN31,11.5,0,0.072994847,189.253,OUT049,1,0,1,1328.271,14,1,0.9310779390620495,9
NCU54,8.88,1,0.165073642,207.727,OUT010,2,2,0,209.727,15,2,1.5560143946908833,0
FDS01,11.6,0,0.017744998999999997,177.9686,OUT046,2,0,1,1244.3802,16,1,0.9587212843306591,8
FDA23,9.8,0,0.047453947,101.7016,OUT017,2,1,1,1518.024,6,1,0.9348909784180689,2
FDY08,9.395,2,0.17142216600000001,139.1838,OUT045,2,1,1,1685.8056,11,1,0.8765027633941701,7
FDJ28,12.3,0,0.021860985,193.3162,OUT046,2,0,1,3078.6592,16,1,1.0361398228385008,8
DRF36,16.1,0,0.023577297999999997,192.6846,OUT046,2,0,1,2866.2690000000002,16,0,0.9296325919101146,8
FDH44,19.1,2,0.043304681,147.5418,OUT010,2,2,0,294.2836,15,1,1.736067683053448,0
NCY54,8.43,1,0.177971115,174.0422,OUT049,1,0,1,2069.3064,14,2,0.9310779380699092,9
FDR59,14.5,2,0.106894492,260.4594,OUT010,2,2,0,1046.6376,15,1,1.5560143997540654,0
DRA59,8.27,2,0.127927931,184.8924,OUT046,2,0,1,4442.2176,16,0,0.9590984404421784,8
FDS55,7.02,0,0.081623275,148.0734,OUT017,2,1,1,1930.1542,6,1,0.9643770846477642,2
FDZ28,20.0,2,0.051596927,128.0678,OUT045,2,1,1,1780.3492,11,1,0.9605224330548501,7
DRG49,7.81,0,0.067592098,246.0486,OUT045,2,1,1,7086.1094,11,0,0.8765027709446265,7
FDH21,10.394999999999998,0,0.054670967,158.6604,OUT019,2,0,0,316.9208,28,1,1.5315372125122355,4
NCN19,13.1,1,0.012089478999999998,189.85299999999998,OUT013,0,2,1,3415.554,26,2,1.0267392309394574,1
FDP25,15.2,0,0.021250527999999998,216.5824,OUT045,2,1,1,5241.1776,11,1,0.8765027575741464,7
DRH59,10.8,0,0.05843345,74.738,OUT046,2,0,1,1025.3319999999999,16,0,1.036903493177159,8
FDH09,12.6,0,0.05606697,50.7982,OUT035,2,1,1,473.3838,9,1,0.9988808326819171,6
NCK54,12.15,1,0.029569276000000002,115.015,OUT049,1,0,1,2912.875,14,2,1.8033210827870274,9
FDT21,7.42,0,0.0204332,248.9092,OUT045,2,1,1,5976.2208,11,1,1.029109327932998,7
FDR12,12.599999999999998,2,0.055213280999999996,172.4764,OUT019,2,0,0,687.1056,28,1,1.5315371966961604,4
FDS25,6.885,2,0.14080050000000002,111.4228,OUT017,2,1,1,2984.1156,6,1,0.8796766165298385,2
NCL05,19.599999999999998,1,0.047665717,42.177,OUT027,1,2,3,1255.0330000000001,28,2,1.1549607771947832,5
NCI30,20.25,1,0.059268885,246.446,OUT017,2,1,1,3695.19,6,2,0.8796766114363135,2
FDJ26,15.3,2,0.084937098,214.0218,OUT045,2,1,1,1068.609,11,1,0.9610435135723894,7
FDA56,9.21,0,0.008778413,122.4414,OUT049,1,0,1,1583.9382,14,1,0.931077969202853,9
FDM33,15.6,0,0.0853244211111111,220.4798,OUT018,1,2,2,661.1394,4,1,1.0,3
FDP04,15.35,0,0.013834247,62.7168,OUT049,1,0,1,958.752,14,1,0.9237238414604634,9
FDR55,12.15,2,0.132351411,190.3872,OUT045,2,1,1,2836.308,11,1,1.001095892377061,7
NCZ54,14.650000000000002,1,0.082955719,164.0552,OUT027,1,2,3,5523.4768,28,2,1.0198040943994575,5
NCA53,11.395,1,0.009893817,50.3034,OUT049,1,0,1,972.068,14,2,1.029094205258962,9
FDL20,17.1,0,0.12496619344444444,111.9886,OUT046,2,0,1,3002.0922,16,1,1.0,8
FDT26,18.85,2,0.067940657,119.044,OUT035,2,1,1,1198.44,9,1,0.9988808368132237,6
NCZ06,19.6,1,0.094161662,251.9698,OUT046,2,0,1,4566.0564,16,2,0.9222899189497842,8
FDA04,11.3,2,0.067107448,258.1962,OUT017,2,1,1,4402.9354,6,1,1.004720896811356,2
FDD29,12.150000000000002,0,0.018321361,255.3698,OUT027,1,2,3,4819.7262,28,1,0.9251308216951053,5
FDS56,5.785,2,0.038756864,260.7252,OUT046,2,0,1,6033.4796,16,1,0.9296325994259673,8
FDT07,5.82,2,0.07725473599999999,257.633,OUT013,0,2,1,1537.9979999999998,26,1,1.0269215062410533,1
FDT58,9.0,0,0.08630486,168.0816,OUT018,1,2,2,2181.1608,4,1,0.9334195387723645,3
FDJ10,5.095,2,0.12887653699999999,139.1838,OUT027,1,2,3,4916.933,28,1,0.8704928791319951,5
FDN25,7.895,2,0.061163967,59.2588,OUT035,2,1,1,801.6232,9,1,0.9221155152074716,6
DRC27,13.8,0,0.058220302,247.4802,OUT045,2,1,1,1474.0812,11,0,0.8765027663221737,7
FDA38,5.44,0,0.025519534,238.7538,OUT049,1,0,1,3605.3070000000002,14,1,0.876088767868641,9
FDM56,16.7,0,0.070133177,109.8912,OUT013,0,2,1,873.5296,26,1,0.9581548442056357,1
NCI43,19.85,1,0.025947095,46.9376,OUT013,0,2,1,575.2512,26,2,0.998238344873254,1
FDP36,10.395,2,0.091688111,49.0008,OUT017,2,1,1,860.2136,6,1,1.606908830324924,2
DRK49,14.150000000000002,0,0.03479798869999999,40.5138,OUT019,2,0,0,40.6138,28,0,1.0,4
FDW32,18.349999999999998,2,0.165101585,87.7882,OUT019,2,0,0,515.3292,28,1,1.5315371979499868,4
NCW18,15.1,1,0.059417055,237.9248,OUT049,1,0,1,2133.2232,14,2,1.335106504218598,9
FDQ44,20.5,0,0.036287517000000005,121.2756,OUT018,1,2,2,2181.1608,4,1,1.0031395280767377,3
FDL45,15.6,0,0.037764268999999996,124.9704,OUT045,2,1,1,2253.0672,11,1,0.8765027616243524,7
DRB48,16.75,2,0.024848787999999997,39.9822,OUT035,2,1,1,746.3618,9,0,1.0365217300381724,6
FDQ34,10.85,0,0.162903525,104.9622,OUT018,1,2,2,1482.0708,4,1,0.926046936697525,3
FDH17,16.2,2,0.016747538,98.6726,OUT017,2,1,1,1272.3438,6,1,0.9275067443960404,2
FDN08,7.72,2,0.147904328,116.6466,OUT010,2,2,0,117.8466,15,1,1.736067668103775,0
FDK57,10.195,0,0.079904068,120.044,OUT027,1,2,3,4434.228,28,1,1.1185106744167894,5
FDK10,5.785,2,0.040325274,180.46599999999998,OUT013,0,2,1,719.064,26,1,0.9982383409973238,1
FDL39,16.099999999999998,2,0.06302467,181.6318,OUT027,1,2,3,1263.0226,28,1,0.870492881243901,5
FDP25,15.2,0,0.021203509,216.3824,OUT035,2,1,1,6114.7072,9,1,0.8745634042009796,6
FDC05,13.1,2,0.098765906,196.3768,OUT035,2,1,1,2167.8448,9,1,0.92211551634505,6
FDA39,6.32,0,0.012707362,41.0822,OUT013,0,2,1,942.7728,26,1,1.1509249683418608,1
FDZ10,17.85,0,0.04442649,124.902,OUT013,0,2,1,1897.53,26,1,0.9579669334231364,1
FDK08,9.195,2,0.12171245900000001,101.2016,OUT027,1,2,3,2631.2416,28,1,0.9544539615293831,5
DRD24,13.85,0,0.030769458,141.7154,OUT013,0,2,1,2978.1234,26,0,0.8740008693862794,1
DRG48,5.78,0,0.014614357,147.3102,OUT018,1,2,2,2332.9632,4,0,0.8782920769905465,3
FDH52,9.42,2,0.076868664,62.1194,OUT019,2,0,0,123.8388,28,1,1.6785972229968367,4
FDS25,6.885,2,0.140292495,108.5228,OUT045,2,1,1,1989.4104,11,1,0.8765027633149688,7
NCH43,8.42,1,0.070555571,216.0192,OUT035,2,1,1,2372.9112,9,2,0.8625574312855151,6
DRK01,7.63,0,0.061409711,94.6436,OUT017,2,1,1,1607.2412,6,0,0.9275067567647168,2
FDD59,10.5,2,0.066555152,80.896,OUT017,2,1,1,958.752,6,1,1.1480998775869657,2
FDB27,7.575,0,0.092711708,197.7768,OUT010,2,2,0,197.0768,15,1,1.5560144011413166,0
FDO22,13.5,2,0.017844608999999997,81.396,OUT013,0,2,1,1198.44,26,1,1.0406056410881686,1
FDD35,12.15,0,0.025916882999999998,120.244,OUT045,2,1,1,2277.036,11,1,1.1439267017171342,7
FDR01,5.405,2,0.053611144000000006,197.7742,OUT035,2,1,1,796.2968,9,1,0.9221155202184712,6
NCB31,6.235,1,0.20778348300000002,262.291,OUT019,2,0,0,525.982,28,2,1.6148105875045315,4
FDC35,7.435,0,0.122837694,208.7638,OUT046,2,0,1,3105.9570000000003,16,1,0.8747287938233866,8
FDS23,4.635,0,0.141174838,127.0994,OUT045,2,1,1,2826.9868,11,1,0.9241603455836398,7
FDC33,8.96,2,0.069078149,197.7768,OUT045,2,1,1,3153.2288,11,1,1.1262328834739184,7
NCF18,18.35,1,0.08934507400000001,191.9504,OUT018,1,2,2,5369.0112,4,2,0.8782920679647663,3
FDM36,11.65,2,0.058822142,173.5422,OUT049,1,0,1,3448.844,14,1,0.9237238347843932,9
FDJ53,10.5,0,0.07136869900000001,121.3098,OUT049,1,0,1,1446.1176,14,1,0.8760887591436066,9
NCL17,7.39,1,0.068055818,140.7812,OUT018,1,2,2,1567.2932,4,2,0.8782920653990081,3
FDW27,5.86,2,0.150122794,154.5314,OUT027,1,2,3,1396.1826,28,1,1.0232790445765307,5
FDA32,14.0,0,0.030094192000000002,215.7192,OUT046,2,0,1,1078.596,16,1,0.9590984290074972,8
FDA03,18.5,2,0.076097035,145.8102,OUT010,2,2,0,291.6204,15,1,1.735215233092647,0
FDW09,13.65,2,0.025973384,79.6302,OUT045,2,1,1,554.6114,11,1,0.9315179326475832,7
